unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
492,scene,mountain_snowy-s,0.05617637538455903,blue-c,61494563.0,3413897.0,1008723.0,0.015786027413540057,mountain,5469345.0,2312184.0,267887.0,0.035653415480801455,muzzle,666221.0,728369.0,23532.0,0.017163387690382174,mountain_snowy-s,1793792.0,858946.0,141095.0,0.05617637538455903,crystalline,1530368.0,1139508.0,78794.0,0.03040968985157552
198,object,house,0.05611269989719223,grey-c,159331282.0,3229492.0,927845.0,0.005740445376696725,house,1833277.0,2693899.0,240535.0,0.05611269989719223,coach,689166.0,1314604.0,45943.0,0.023466322611752723,manufactured_home-s,137984.0,1416744.0,80965.0,0.05493759851482226,,24924928.0,191152.0,187183.0,0.007508675574374591
63,object,building,0.055825800981597624,grey-c,159331282.0,3201671.0,896787.0,0.005548182824381024,building,35246027.0,2896095.0,2016729.0,0.055825800981597624,balcony,317196.0,933204.0,28828.0,0.023599100175839,building_facade-s,3148544.0,2254228.0,259466.0,0.05044731929229954,interlaced,1630720.0,107800.0,8142.0,0.004705330280435836
326,texture,lined,0.05508549789953257,pink-c,18491188.0,3383439.0,153034.0,0.007045247556199032,house,1833277.0,2179805.0,108176.0,0.02770258746305289,wheel,1513439.0,944652.0,40335.0,0.016682824900444874,barn-s,200704.0,839205.0,38342.0,0.03828201208705957,lined,1568000.0,678832.0,117306.0,0.05508549789953257
181,object,house,0.053550023727640714,blue-c,61494563.0,3306109.0,424236.0,0.006589926786254524,house,1833277.0,2624664.0,226589.0,0.053550023727640714,balcony,317196.0,942835.0,34321.0,0.028000913756108706,ski_resort-s,188160.0,1651645.0,75512.0,0.04280014714109278,,24924928.0,192427.0,180896.0,0.007254277762532363
196,scene,hangar-outdoor-s,0.05351620129297295,blue-c,61494563.0,3489725.0,484608.0,0.0075133396010646876,airplane,1293178.0,3170543.0,193559.0,0.04532825686706968,body,1291612.0,1711901.0,116651.0,0.040407542861418386,hangar-outdoor-s,125440.0,1409157.0,77954.0,0.05351620129297295,grooved,1505280.0,326692.0,46803.0,0.026217685832545825
15,texture,blotchy,0.05343873339270835,purple-c,10857154.0,3589574.0,150730.0,0.010543510148784296,sea,2272224.0,768265.0,56811.0,0.019040593522491368,wing,323329.0,286484.0,10226.0,0.017055072908518695,desert-vegetation-s,163072.0,178603.0,9114.0,0.027405498540117444,blotchy,3963904.0,2940147.0,350228.0,0.05343873339270835
45,object,sky,0.053007342964669496,blue-c,61494563.0,3365108.0,1495586.0,0.023603055263877005,sky,36622673.0,2646100.0,1976751.0,0.053007342964669496,wing,323329.0,1402855.0,61930.0,0.037211867899972,field-cultivated-s,639744.0,874948.0,47624.0,0.03246202630007607,polka-dotted,1705984.0,779451.0,89570.0,0.03738524499502267
264,object,building,0.05279590924173479,black-c,139916835.0,3584656.0,1046764.0,0.007348046793842089,building,35246027.0,3310147.0,1933526.0,0.05279590924173479,windows,68737.0,1447226.0,27503.0,0.018477486798435968,street-s,28111104.0,2484536.0,1367652.0,0.046792546924543696,striped,2433536.0,226769.0,53955.0,0.02070136397644215
155,scene,conference_room-s,0.0526615321089388,white-c,72511065.0,2403025.0,333254.0,0.004468359673522566,road,12902886.0,1928469.0,279385.0,0.019199118744747275,stern,184796.0,367610.0,2382.0,0.0043307201140313865,conference_room-s,2308096.0,1209962.0,175998.0,0.0526615321089388,grooved,1505280.0,200373.0,16062.0,0.009506442683466
147,texture,grooved,0.05265417025636843,green-c,63326720.0,3369535.0,387074.0,0.0058374118660883476,sidewalk,4001057.0,2348823.0,120302.0,0.01931142045255714,coach,689166.0,792389.0,11694.0,0.007955854329082818,flight_of_stairs-natural-s,125440.0,865545.0,28585.0,0.029701787198669987,grooved,1505280.0,559638.0,103288.0,0.05265417025636843
106,object,case,0.052616170111195855,yellow-c,34166024.0,3110123.0,260920.0,0.007048990946347567,case,608750.0,1084681.0,84648.0,0.052616170111195855,screen,677188.0,432696.0,6146.0,0.0055683504599823505,jewelry_shop-s,163072.0,727821.0,40773.0,0.047961464263868624,studded,1593088.0,350949.0,59144.0,0.03137790845421995
432,scene,highway-s,0.05211469965183804,green-c,63326720.0,2924074.0,651095.0,0.009925274199809972,road,12902886.0,2681793.0,545688.0,0.03628488108012033,wheel,1513439.0,792566.0,13885.0,0.0060577107655794635,highway-s,4076800.0,1433656.0,272951.0,0.05211469965183804,potholed,1580544.0,164354.0,25919.0,0.015078136498467986
342,object,building,0.05181970065075388,grey-c,159331282.0,3356526.0,1000582.0,0.0061883800270034935,building,35246027.0,3179308.0,1893090.0,0.05181970065075388,roof,443437.0,1050891.0,22407.0,0.015222963732428575,tower-s,489216.0,2465724.0,130119.0,0.04606274167460522,,24924928.0,180209.0,136332.0,0.00546009310417539
504,scene,clean_room-s,0.05169390590882021,yellow-c,34166024.0,3221780.0,263357.0,0.007093896913804534,mirror,1317888.0,1158750.0,27313.0,0.011151235544486746,chain wheel,48707.0,554813.0,4411.0,0.007362600127856532,clean_room-s,125440.0,701061.0,40625.0,0.05169390590882021,gauzy,1630720.0,194633.0,24961.0,0.013864202906922493
480,scene,hot_spring-s,0.05094255099312865,red-c,21004512.0,3278567.0,248713.0,0.010348223872433332,mountain,5469345.0,1882774.0,285802.0,0.04044568054334387,head,4946761.0,732785.0,87320.0,0.015614533461272846,hot_spring-s,163072.0,709637.0,42303.0,0.05094255099312865,potholed,1580544.0,1251979.0,118924.0,0.04382519303699625
433,scene,weighbridge-s,0.05079918966336135,grey-c,159331282.0,3427726.0,1140872.0,0.007059059263002513,train,1646804.0,2949942.0,164042.0,0.03700720824129019,coach,689166.0,1468516.0,62198.0,0.029681925512196707,weighbridge-s,263424.0,1362693.0,78612.0,0.05079918966336135,,24924928.0,267951.0,241368.0,0.009673482299328486
70,object,pottedplant,0.05039822951311334,green-c,63326720.0,3362124.0,865133.0,0.01314318179356372,pottedplant,925877.0,2870654.0,182158.0,0.05039822951311334,pot,422616.0,1063157.0,53334.0,0.037232999101532424,greenhouse-indoor-s,363776.0,1326321.0,76253.0,0.04724930042804633,frilly,1618176.0,237436.0,18175.0,0.00989149559957702
257,texture,spiralled,0.0502224308602019,red-c,21004512.0,2733772.0,254617.0,0.010842301587737553,car,5354795.0,1377398.0,224364.0,0.03447601342936331,head,4946761.0,930891.0,167593.0,0.029350484819859128,viaduct-s,175616.0,342302.0,19216.0,0.03853202914766733,spiralled,1605632.0,300465.0,91151.0,0.0502224308602019
386,scene,balcony-interior-s,0.050090714244697215,green-c,63326720.0,3254580.0,376780.0,0.0056911522053177035,chair,4633108.0,2246644.0,203021.0,0.03040724570152669,pot,422616.0,1064501.0,27874.0,0.01910168491471263,balcony-interior-s,464128.0,889084.0,64550.0,0.050090714244697215,,24924928.0,213591.0,175883.0,0.007045850446242937
204,scene,village-s,0.049950540051335736,green-c,63326720.0,3482444.0,674854.0,0.01020429486600828,mountain,5469345.0,3359846.0,321432.0,0.03778104198767267,roof,443437.0,948785.0,28737.0,0.021076139451479115,village-s,188160.0,1776519.0,93468.0,0.049950540051335736,,24924928.0,192078.0,166896.0,0.006689188945459559
344,object,motorbike,0.049420801167133314,red-c,21004512.0,2580353.0,142033.0,0.006058696321331825,motorbike,1440771.0,1850815.0,155012.0,0.049420801167133314,balcony,317196.0,923200.0,35714.0,0.029645997864996738,apartment_building-outdoor-s,928256.0,791582.0,47018.0,0.02810702884948769,braided,1568000.0,543491.0,58441.0,0.02846545383697426
19,scene,auto_mechanics-indoor-s,0.048991104650387404,black-c,139916835.0,3314851.0,841437.0,0.005909372347540455,bicycle,1152271.0,926289.0,68448.0,0.03405183392766174,wheel,1513439.0,662052.0,56844.0,0.02683033086682208,auto_mechanics-indoor-s,125440.0,189186.0,14694.0,0.048991104650387404,,24924928.0,100278.0,74931.0,0.003003213391435565
293,object,skyscraper,0.04884401989368224,blue-c,61494563.0,2378833.0,306434.0,0.004820648814395125,skyscraper,1270392.0,1473707.0,127791.0,0.04884401989368224,outside arm,97883.0,279150.0,1907.0,0.005083625235254286,skyscraper-s,4402944.0,978830.0,220279.0,0.042677363825790786,crosshatched,1743616.0,234634.0,24942.0,0.01276910758569565
278,scene,cloister-indoor-s,0.048803240416643606,white-c,72511065.0,3523029.0,408085.0,0.005396093293776748,building,35246027.0,2338301.0,741916.0,0.0201375523404928,shop window,233888.0,868662.0,16955.0,0.015618163311363814,cloister-indoor-s,263424.0,1669233.0,89931.0,0.048803240416643606,,24924928.0,203750.0,197258.0,0.007912024264963648
114,object,horse,0.04876866707598542,green-c,63326720.0,2075141.0,218687.0,0.003354960898344717,horse,1230680.0,1145361.0,110488.0,0.04876866707598542,torso,7669375.0,685548.0,173103.0,0.021157028631771414,wheat_field-s,175616.0,351937.0,8801.0,0.01696571772253408,paisley,1555456.0,658560.0,80639.0,0.03779875755668126
305,scene,bazaar-outdoor-s,0.04820278031765631,pink-c,18491188.0,3353720.0,127964.0,0.005892357598748701,sidewalk,4001057.0,1943557.0,144148.0,0.024851106790385463,leg,2786636.0,873320.0,25915.0,0.007131179862857904,bazaar-outdoor-s,125440.0,1304100.0,65739.0,0.04820278031765631,,24924928.0,127602.0,120406.0,0.004829351883537881
415,object,person,0.04809416206215433,pink-c,18491188.0,3239499.0,214586.0,0.009973275362483193,person,14523849.0,1520367.0,736225.0,0.04809416206215433,arm,2299112.0,1263069.0,97976.0,0.02828239090931397,cardroom-s,125440.0,274156.0,12414.0,0.0320624409192576,freckled,1555456.0,100310.0,10821.0,0.006578335445865971
456,scene,driveway-s,0.047658080675242694,grey-c,159331282.0,3251903.0,1068026.0,0.0066125434083868255,car,5354795.0,2746343.0,350487.0,0.04522033052449401,wheel,1513439.0,1312201.0,57109.0,0.020627907001944352,driveway-s,288512.0,1113573.0,63781.0,0.047658080675242694,potholed,1580544.0,464275.0,87953.0,0.04494584708406196
119,scene,bridge-s,0.04753283693756196,blue-c,61494563.0,3189231.0,387245.0,0.006022796029068372,bridge,432492.0,2219972.0,97041.0,0.03797453494000798,coach,689166.0,494151.0,17120.0,0.014680195541576594,bridge-s,639744.0,1324643.0,89136.0,0.04753283693756196,potholed,1580544.0,360719.0,21517.0,0.011208253591881425
457,part,screen,0.04722663799454612,orange-c,30348501.0,1885517.0,111144.0,0.003459964385502991,tvmonitor,1019561.0,962332.0,44614.0,0.023029207460567115,screen,677188.0,251014.0,41859.0,0.04722663799454612,lake-natural-s,551936.0,531327.0,16834.0,0.015785392182695708,studded,1593088.0,201259.0,20996.0,0.011839731671846127
239,object,building,0.04684339248086777,grey-c,159331282.0,3454993.0,1076840.0,0.006659104337356692,building,35246027.0,2920719.0,1707858.0,0.04684339248086777,column,193649.0,1029409.0,14556.0,0.012044663558686705,building_facade-s,3148544.0,2088748.0,167274.0,0.032992782274145774,interlaced,1630720.0,278159.0,39891.0,0.021343636235224624
511,scene,pantry-s,0.046194595137212906,orange-c,30348501.0,2122417.0,278410.0,0.00864828549549479,cabinet,5324231.0,880640.0,140276.0,0.023130316204132344,front,82304.0,192914.0,2051.0,0.007508227567751592,pantry-s,413952.0,586549.0,44177.0,0.046194595137212906,,24924928.0,53049.0,43138.0,0.0017300292173532783
144,object,sidewalk,0.04613081146177272,grey-c,159331282.0,3469646.0,1129828.0,0.006988435162499668,sidewalk,4001057.0,3301048.0,321998.0,0.04613081146177272,coach,689166.0,1315931.0,17476.0,0.008792420687847432,street-s,28111104.0,1910710.0,1169714.0,0.040541728331733216,potholed,1580544.0,219433.0,23652.0,0.013315130958580215
462,scene,office-s,0.04423441157773461,purple-c,10857154.0,2298704.0,56085.0,0.004281371898581754,computer,374106.0,1173684.0,43458.0,0.0288885698103876,screen,677188.0,658233.0,37532.0,0.028917727170813527,office-s,1542912.0,531751.0,87884.0,0.04423441157773461,frilly,1618176.0,237352.0,30542.0,0.016735470847447597
498,scene,banquet_hall-s,0.0436805212981977,orange-c,30348501.0,3315761.0,289496.0,0.008674098269333184,table,4805122.0,992716.0,154329.0,0.027346284022936793,arm,2299112.0,644744.0,46737.0,0.016132233436044568,banquet_hall-s,125440.0,420407.0,22845.0,0.0436805212981977,,24924928.0,51470.0,46513.0,0.0018657526899943581
375,scene,restaurant_patio-s,0.04349673422227232,black-c,139916835.0,3280538.0,891742.0,0.00626638590288813,building,35246027.0,2949581.0,1215661.0,0.03287351926166903,coach,689166.0,1516232.0,54257.0,0.025222428469356496,restaurant_patio-s,263424.0,1662032.0,80260.0,0.04349673422227232,,24924928.0,200221.0,190988.0,0.007659692259145996
424,scene,ice_cream_parlor-s,0.04339035670482419,orange-c,30348501.0,3330883.0,336345.0,0.010087412848001048,food,336693.0,518154.0,32206.0,0.039149519656812626,hand,398768.0,318159.0,10173.0,0.01439397583883501,ice_cream_parlor-s,150528.0,176145.0,13585.0,0.04339035670482419,waffled,1555456.0,108397.0,46100.0,0.02849631556856949
162,scene,park-s,0.043389411349819815,green-c,63326720.0,3429304.0,800120.0,0.012131135371899382,building,35246027.0,3315183.0,1576257.0,0.04261887259935142,windows,68737.0,1222445.0,17969.0,0.014113113830914388,park-s,1179136.0,2093169.0,136079.0,0.043389411349819815,,24924928.0,147528.0,129175.0,0.005178749339351146
254,object,painting,0.04322875638518918,black-c,139916835.0,2157035.0,516180.0,0.0036464285338366287,painting,2207098.0,1009701.0,133296.0,0.04322875638518918,frame,136341.0,261656.0,6019.0,0.01535545362239717,waiting_room-s,1329664.0,583361.0,22588.0,0.011948560041937393,studded,1593088.0,131792.0,17915.0,0.010495235696103904
104,object,building,0.043210083396717724,blue-c,61494563.0,3382451.0,532580.0,0.00827701740293496,building,35246027.0,3294222.0,1596349.0,0.043210083396717724,windows,68737.0,1012876.0,10587.0,0.009884914091721396,street-s,28111104.0,2332070.0,1101559.0,0.03754254835665999,,24924928.0,177353.0,169383.0,0.0067935544436110076
494,object,grass,0.04287684255441498,green-c,63326720.0,3339354.0,1020372.0,0.015543622337986424,grass,12961339.0,2961873.0,654667.0,0.04287684255441498,crosswalk,241792.0,1001313.0,13190.0,0.010724318347202855,poolroom-home-s,1317120.0,1619367.0,116430.0,0.04128639953022226,,24924928.0,508681.0,359872.0,0.014352547448352035
475,part,balcony,0.04282392360950939,blue-c,61494563.0,2966501.0,420034.0,0.006558826427370078,boat,1245134.0,2799781.0,165163.0,0.04257050450647361,balcony,317196.0,677487.0,40847.0,0.04282392360950939,harbor-s,301056.0,1754485.0,75843.0,0.03831038875626484,,24924928.0,176947.0,154329.0,0.0061861395104752985
272,scene,fire_station-s,0.042770766645817235,red-c,21004512.0,3130664.0,309306.0,0.012981939379338508,bus,1628191.0,2550259.0,138726.0,0.034340464843637834,garage door,63629.0,1299687.0,18393.0,0.013675875867986494,fire_station-s,125440.0,1149926.0,52311.0,0.042770766645817235,,24924928.0,191651.0,154144.0,0.006175038613019924
39,scene,plaza-s,0.04253826775226277,grey-c,159331282.0,3372418.0,837142.0,0.005171803307264988,building,35246027.0,2882937.0,1492183.0,0.0407290968057483,roof,443437.0,982878.0,18219.0,0.012938748494420836,plaza-s,439040.0,2115969.0,104251.0,0.04253826775226277,,24924928.0,180947.0,165201.0,0.006623758443737327
364,scene,television_studio-s,0.042140013809118894,black-c,139916835.0,3140512.0,750595.0,0.005274486202875321,bird,1030707.0,1191349.0,33889.0,0.015487391958657634,body,1291612.0,730105.0,33292.0,0.01674289953103587,television_studio-s,200704.0,268704.0,18981.0,0.042140013809118894,spiralled,1605632.0,279915.0,19611.0,0.010510006774080139
125,part,stern,0.04170251100461449,green-c,63326720.0,1845690.0,214836.0,0.0033073279491626336,airplane,1293178.0,1245749.0,53739.0,0.02162371619370446,stern,184796.0,354059.0,21572.0,0.04170251100461449,arrival_gate-outdoor-s,451584.0,573500.0,18218.0,0.018093768187623774,banded,2571520.0,131423.0,12084.0,0.004490759270552638
180,scene,conference_room-s,0.04162997516611853,red-c,21004512.0,1767046.0,87379.0,0.0038519798314058445,seat,1488057.0,993424.0,64259.0,0.02658382225546516,back pillow,282308.0,274403.0,11772.0,0.02160241788530459,conference_room-s,2308096.0,795753.0,124049.0,0.04162997516611853,,24924928.0,87560.0,78398.0,0.003144209393645407
366,part,top,0.04161310265644779,brown-c,182265724.0,2101787.0,681167.0,0.0037083159540700532,table,4805122.0,988662.0,163484.0,0.02903646342113209,top,381885.0,254976.0,25443.0,0.04161310265644779,dining_room-s,5694976.0,779431.0,146687.0,0.02318165152693229,,24924928.0,48949.0,37884.0,0.0015192497046337798
308,scene,amusement_park-s,0.04128854873460462,red-c,21004512.0,3354666.0,126928.0,0.005237978314023667,bus,1628191.0,2449098.0,106605.0,0.02684801913222004,coach,689166.0,953022.0,28155.0,0.01744388125893337,amusement_park-s,564480.0,1378377.0,77037.0,0.04128854873460462,,24924928.0,240708.0,234720.0,0.009414816527399153
234,scene,supermarket-s,0.04100026131800267,yellow-c,34166024.0,2073396.0,151843.0,0.00420762524455438,shelf,1919975.0,920926.0,55041.0,0.019757274234886175,hair,989801.0,295205.0,12776.0,0.010042209348938479,supermarket-s,388864.0,587131.0,38440.0,0.04100026131800267,,24924928.0,104427.0,104427.0,0.004189661049371938
23,part,balcony,0.0406320255314289,orange-c,30348501.0,2247307.0,116234.0,0.003578679942046038,ceiling,12122565.0,997950.0,285147.0,0.02221572455109974,balcony,317196.0,174845.0,19212.0,0.0406320255314289,corridor-s,1530368.0,812009.0,28084.0,0.012135023525543222,studded,1593088.0,435337.0,47586.0,0.024023153825222545
363,object,train,0.040477066721741645,blue-c,61494563.0,3520162.0,517506.0,0.008023694789073,train,1646804.0,3481747.0,199513.0,0.040477066721741645,coach,689166.0,1512091.0,51243.0,0.02383379829154601,parking_lot-s,501760.0,1973373.0,78836.0,0.03289909389362003,,24924928.0,299584.0,296184.0,0.011881422612860357
309,object,road,0.03993660793476911,grey-c,159331282.0,2196621.0,724892.0,0.004507950413938456,road,12902886.0,1380479.0,548523.0,0.03993660793476911,crosswalk,241792.0,215914.0,3716.0,0.008185202317231655,street-s,28111104.0,902178.0,390816.0,0.013654169420622248,spiralled,1605632.0,80499.0,6297.0,0.0037485846815816324
267,object,building,0.0397563157583867,blue-c,61494563.0,3261387.0,401178.0,0.006233850070978419,building,35246027.0,2583923.0,1446473.0,0.0397563157583867,windows,68737.0,1027622.0,26467.0,0.024738010939421923,hospital-s,175616.0,1851717.0,62615.0,0.031869713617933976,,24924928.0,110292.0,96631.0,0.0038747581108137274
211,scene,hotel_room-s,0.03973182063265387,orange-c,30348501.0,3038593.0,259074.0,0.007820388903411675,bed,5899566.0,900593.0,246104.0,0.037549883240223035,headboard,500152.0,662952.0,43407.0,0.03876673778709776,hotel_room-s,2207744.0,810114.0,115323.0,0.03973182063265387,pitted,1831424.0,7595.0,1770.0,0.0009633969048289046
131,scene,football_field-s,0.03919468374717041,green-c,63326720.0,3039313.0,645876.0,0.009827669766522317,grandstand,516123.0,2299968.0,57241.0,0.020748137811044457,screen,677188.0,896982.0,20331.0,0.01308436717060133,football_field-s,125440.0,1030052.0,43581.0,0.03919468374717041,cobwebbed,1505280.0,466839.0,73291.0,0.03859801940986756
105,part,screen,0.03917049352870175,white-c,72511065.0,2135057.0,315576.0,0.004245576239948513,tvmonitor,1019561.0,859191.0,44077.0,0.024024418493738674,screen,677188.0,217331.0,33718.0,0.03917049352870175,apse-indoor-s,137984.0,572231.0,8049.0,0.011463101317921972,spiralled,1605632.0,74149.0,6043.0,0.003610481449306881
140,scene,slum-s,0.03851068060567855,grey-c,159331282.0,2894178.0,939868.0,0.0058273525139182925,train,1646804.0,2410529.0,105523.0,0.026702447739137256,wheel,1513439.0,1248401.0,78684.0,0.029325167824755624,slum-s,200704.0,781158.0,36410.0,0.03851068060567855,potholed,1580544.0,318669.0,40605.0,0.021846995170579274
329,object,ceiling,0.038411005445697505,white-c,72511065.0,2455688.0,646374.0,0.008697130029436475,ceiling,12122565.0,1385346.0,499660.0,0.038411005445697505,shade,197478.0,251259.0,8320.0,0.01889118721575234,conference_room-s,2308096.0,909406.0,51120.0,0.016144609210133207,dotted,2935296.0,212392.0,75461.0,0.0245623126155717
407,part,headboard,0.03790115337854511,yellow-c,34166024.0,1679808.0,120654.0,0.003377281983031687,pillow,437444.0,724604.0,16358.0,0.014277858757604588,headboard,500152.0,303170.0,29335.0,0.03790115337854511,jacuzzi-indoor-s,526848.0,589869.0,14300.0,0.012971498081034672,,24924928.0,32599.0,30203.0,0.0012116422926103099
368,part,body,0.037833693410963626,grey-c,159331282.0,3233468.0,884730.0,0.0054721047164640385,airplane,1293178.0,2776419.0,121553.0,0.030788157376158927,body,1291612.0,1004100.0,83689.0,0.037833693410963626,planetarium-outdoor-s,200704.0,1540853.0,45670.0,0.02692986030319237,,24924928.0,301853.0,275611.0,0.011046015076647708
332,texture,paisley,0.037818269485443944,red-c,21004512.0,1999014.0,82463.0,0.0035976952726843427,house,1833277.0,1145755.0,50744.0,0.01732889661126228,shop window,233888.0,425415.0,9538.0,0.014679153232322452,bow_window-outdoor-s,288512.0,667774.0,19435.0,0.02074502775788252,paisley,1555456.0,321429.0,68394.0,0.037818269485443944
370,texture,chequered,0.03773722983851295,orange-c,30348501.0,2320314.0,282761.0,0.008730949438915898,floor,20378155.0,1075183.0,468406.0,0.0223210635135725,base,72883.0,297597.0,5338.0,0.01461897015407704,beauty_salon-s,489216.0,770489.0,32725.0,0.026671176384293144,chequered,1530368.0,128731.0,60333.0,0.03773722983851295
477,object,bird,0.0371328576229333,blue-c,61494563.0,3166833.0,585232.0,0.009133380706123418,bird,1030707.0,1478386.0,89834.0,0.0371328576229333,screen,677188.0,907738.0,29250.0,0.018802115607620094,aquatic_theater-s,125440.0,315326.0,12181.0,0.028421433321278153,bubbly,1517824.0,977296.0,69714.0,0.02874322896867576
41,scene,waterfall-fan-s,0.03510803492240284,pink-c,18491188.0,3513618.0,204613.0,0.009385834336420783,bottle,940208.0,2297670.0,61729.0,0.019435171334846065,body,1291612.0,1438055.0,58221.0,0.021793815035003515,waterfall-fan-s,250880.0,803008.0,35745.0,0.03510803492240284,lined,1568000.0,277293.0,25100.0,0.013789746471940064
121,object,car,0.03374187113894353,orange-c,30348501.0,1830180.0,128756.0,0.004017357294907866,car,5354795.0,998903.0,207388.0,0.03374187113894353,drawer,540514.0,639322.0,30398.0,0.026445967507599366,kitchen-s,9006592.0,621015.0,141946.0,0.014964270808328486,,24924928.0,15523.0,14939.0,0.0005993457626868407
86,texture,pleated,0.03321434474868459,black-c,139916835.0,2484246.0,550634.0,0.003881792490932369,bottle,940208.0,1411678.0,34857.0,0.015043834151406824,shaft,46090.0,317566.0,7458.0,0.020937793025227535,cloister-indoor-s,263424.0,866786.0,34557.0,0.03154009526738849,pleated,1505280.0,719962.0,71534.0,0.03321434474868459
313,object,car,0.03286893309676323,blue-c,61494563.0,3117750.0,439479.0,0.006848365150898587,car,5354795.0,2858555.0,261373.0,0.03286893309676323,roof,443437.0,1283561.0,17192.0,0.010054941905689885,street-s,28111104.0,1996473.0,904588.0,0.03097587031245329,interlaced,1630720.0,137225.0,10734.0,0.006108543595504467
399,object,bottle,0.032337335168430195,white-c,72511065.0,3278886.0,372575.0,0.004940174529540779,bottle,940208.0,629687.0,49176.0,0.032337335168430195,body,1291612.0,415109.0,39758.0,0.02385055937054392,dentists_office-s,301056.0,271150.0,14686.0,0.0263416559047209,,24924928.0,87297.0,80765.0,0.0032394813621023397
316,scene,kiosk-outdoor-s,0.0320441364614149,red-c,21004512.0,3233082.0,212920.0,0.008862555221352847,booth,225095.0,2030378.0,47348.0,0.021442626662892726,shop window,233888.0,780615.0,15066.0,0.015074486936145048,kiosk-outdoor-s,150528.0,1128056.0,39699.0,0.0320441364614149,,24924928.0,197244.0,193615.0,0.007766795326339988
343,object,case,0.03191394832964683,orange-c,30348501.0,2174912.0,119925.0,0.0037009904612737986,case,608750.0,1342267.0,60339.0,0.03191394832964683,shop window,233888.0,398914.0,8671.0,0.013892916711395522,bookstore-s,401408.0,980126.0,32222.0,0.023880318265901437,,24924928.0,100963.0,99352.0,0.00398579201067585
508,part,pot,0.03173850319163652,pink-c,18491188.0,1773457.0,82401.0,0.004082846288053994,pottedplant,925877.0,978900.0,24652.0,0.013111894155973672,pot,422616.0,308282.0,22484.0,0.03173850319163652,parking_lot-s,501760.0,411330.0,5828.0,0.006423723246427162,spiralled,1605632.0,242955.0,21771.0,0.011917456383127802
56,scene,forest_path-s,0.031719664610030056,green-c,63326720.0,3321801.0,974182.0,0.014833525770240337,tree,21215516.0,2150815.0,608916.0,0.02675681750321818,head,4946761.0,1110489.0,71432.0,0.011933540244624879,forest_path-s,313600.0,442894.0,23258.0,0.031719664610030056,cobwebbed,1505280.0,725301.0,51865.0,0.023805305510217947
338,object,bed,0.03129916528915931,red-c,21004512.0,2367647.0,176977.0,0.007629903485991185,bed,5899566.0,1137937.0,213583.0,0.03129916528915931,footboard,366693.0,426084.0,14948.0,0.019217591527186564,dining_room-s,5694976.0,970166.0,131473.0,0.020122384528509174,,24924928.0,29417.0,27695.0,0.0011110598495987227
414,object,chair,0.030838867655807584,red-c,21004512.0,2239238.0,114479.0,0.004949529105348802,chair,4633108.0,1013917.0,168938.0,0.030838867655807584,seat cushion,340448.0,558251.0,24408.0,0.027917478276683616,dining_room-s,5694976.0,662517.0,143623.0,0.023113293326059284,chequered,1530368.0,33463.0,9938.0,0.006395549757930565
392,part,pane,0.030801298831497216,white-c,72511065.0,2111749.0,786767.0,0.01065559482077907,windowpane,8841352.0,1111383.0,256900.0,0.02649591293581213,pane,480756.0,259549.0,22121.0,0.030801298831497216,bus_interior-s,351232.0,609969.0,27591.0,0.02955302535319887,,24924928.0,164156.0,152574.0,0.006118498538889364
403,scene,corridor-s,0.030637818854749664,brown-c,182265724.0,2400328.0,675497.0,0.0036713678047223673,floor,20378155.0,1205735.0,335853.0,0.015806307189694748,riser,23757.0,273832.0,2695.0,0.00913887702021743,corridor-s,1530368.0,778674.0,68641.0,0.030637818854749664,chequered,1530368.0,209555.0,20556.0,0.011955562715813436
186,object,stove,0.030525424330478258,yellow-c,34166024.0,1927047.0,134065.0,0.0037282732453728005,stove,359571.0,656491.0,30097.0,0.030525424330478258,drawer,540514.0,295321.0,22150.0,0.027221836460055177,kitchen-s,9006592.0,552475.0,160023.0,0.017025454929245995,cobwebbed,1505280.0,27307.0,1757.0,0.001147743381041657
435,object,painting,0.03034526991943828,orange-c,30348501.0,1810159.0,124734.0,0.0038938093320188103,painting,2207098.0,787311.0,88190.0,0.03034526991943828,shade,197478.0,256418.0,7251.0,0.016234369577628763,dining_room-s,5694976.0,544288.0,71759.0,0.011635012861765008,polka-dotted,1705984.0,41785.0,14714.0,0.008490209485561624
120,scene,rope_bridge-s,0.03008236886533932,black-c,139916835.0,3402472.0,882715.0,0.00619724880808718,house,1833277.0,1884038.0,62035.0,0.016971340088857763,wing,323329.0,830412.0,21017.0,0.018554387476560928,rope_bridge-s,188160.0,587320.0,22647.0,0.03008236886533932,cobwebbed,1505280.0,315586.0,17876.0,0.009914641789471932
255,scene,conference_room-s,0.029651975947648363,black-c,139916835.0,1878672.0,668328.0,0.0047356434439889145,swivel chair,309015.0,1097368.0,24257.0,0.017550498290315065,back,593570.0,368408.0,7898.0,0.008278131812845882,conference_room-s,2308096.0,717629.0,87135.0,0.029651975947648363,,24924928.0,93652.0,85326.0,0.003422176664145001
